chrom	start	end	p-value
NC_029525.1	18049042	18049043	0.507095181689355
NC_029525.1	18049051	18049052	0.276046700029938
NC_029525.1	18051068	18051069	0.520241397097366
NC_029525.1	18051072	18051073	0.527009451489383
NC_029525.1	18051077	18051078	0.463011740446904
NC_029525.1	18051079	18051080	0.260196179758247
NC_029525.1	18051090	18051091	0.988405334942226
NC_029525.1	18051096	18051097	0.921743336650574
NC_029525.1	18051099	18051100	0.931913464919848
NC_029525.1	18051101	18051102	0.748956863152825
NC_029525.1	18051124	18051125	0.774554970535228
NC_029525.1	18051275	18051276	0.298708301176327
NC_029525.1	18051281	18051282	0.0832667306423636
NC_029525.1	18051286	18051287	0.277898452771874
NC_029525.1	18051292	18051293	0.427984644390011
NC_029525.1	18051294	18051295	0.406167680649953
NC_029525.1	18051298	18051299	0.126472855867533
NC_029525.1	18051409	18051410	0.838482251209021
NC_029525.1	18051412	18051413	0.703644085473095
NC_029525.1	18051417	18051418	0.591610682324484
NC_029525.1	18051441	18051442	0.0315761863128634
NC_029525.1	18051455	18051456	0.545191149457579
NC_029525.1	18051462	18051463	0.602809401292067
NC_029525.1	18051465	18051466	0.810004703348782
NC_029525.1	18051498	18051499	0.961802454388617
NC_029525.1	18051508	18051509	0.535286280318299
NC_029525.1	18051530	18051531	0.726735740971396
NC_029525.1	18051533	18051534	0.578070758046331
NC_029525.1	18051544	18051545	0.511543122025245
NC_029525.1	18051573	18051574	0.941227939463731
NC_029525.1	18051576	18051577	0.345993616945804
NC_029525.1	18051584	18051585	0.440601603393479
NC_029525.1	18051593	18051594	0.54144647679085
NC_029525.1	18051602	18051603	0.646453222686913
NC_029525.1	18051660	18051661	0.876787903775233
NC_029525.1	18051672	18051673	0.555496653577878
NC_029525.1	18051685	18051686	0.618761235384751
NC_029525.1	18051720	18051721	0.345579700097677
NC_029525.1	18051726	18051727	0.562894153642735
NC_029525.1	18051732	18051733	0.882758381368961
NC_029525.1	18051903	18051904	0.693748639184873
NC_029525.1	18051922	18051923	0.72757352641097
NC_029525.1	18051924	18051925	0.614480237704394
NC_029525.1	18051928	18051929	0.557895145930562
NC_029525.1	18051931	18051932	0.816710163891125
NC_029525.1	18051937	18051938	0.404156553771877
NC_029525.1	18051941	18051942	0.533169241095345
NC_029525.1	18051957	18051958	0.295633573560031
NC_029525.1	18051958	18051959	0.233986412972304
NC_029525.1	18051968	18051969	0.557007510015982
NC_029525.1	18051969	18051970	0.703703516024487
NC_029525.1	18051974	18051975	0.892374495383609
NC_029525.1	18051975	18051976	0.522608987549379
NC_029525.1	18051984	18051985	0.377279386229406
NC_029525.1	18051985	18051986	0.204411310537103
NC_029525.1	18052011	18052012	0.953703509915732
NC_029525.1	18052035	18052036	0.169733274999865
NC_029525.1	18052047	18052048	0.888148219776693
NC_029525.1	18052051	18052052	0.442275292633546
NC_029525.1	18052058	18052059	0.679322256925191
NC_029525.1	18052060	18052061	0.939696360156588
NC_029525.1	18052066	18052067	0.488512862706738
NC_029525.1	18052069	18052070	0.30571797802639
NC_029525.1	18052075	18052076	0.832179229580656
NC_029525.1	18052099	18052100	0.488762887293922
NC_029525.1	18052112	18052113	0.977566703383964
NC_029525.1	18052115	18052116	0.441940715804989
NC_029525.1	18052121	18052122	0.914658601150079
NC_029525.1	18052133	18052134	0.595792853986772
NC_029525.1	18052143	18052144	0.946943922933471
NC_029525.1	18057835	18057836	0.29287798911705
NC_029525.1	18079109	18079110	0.480714010593851
NC_029525.1	18079482	18079483	0.728612246157099
NC_029525.1	18079483	18079484	0.248812196382714
NC_029525.1	18080855	18080856	0.0367620597051736
NC_029525.1	18080876	18080877	0.0311023209180032
NC_029525.1	18080877	18080878	0.283819327442689
NC_029525.1	18080888	18080889	0.585042045909106
NC_029525.1	18080906	18080907	0.00832753434321363
NC_029525.1	18080934	18080935	0.691488600334694
NC_029525.1	18080940	18080941	0.499623385191812
NC_029525.1	18080952	18080953	0.639107879463024
NC_029525.1	18080953	18080954	0.509584521816926
NC_029525.1	18081022	18081023	0.496717244464559
NC_029525.1	18081024	18081025	0.544563632015231
NC_029525.1	18081030	18081031	0.492158642943295
NC_029525.1	18081070	18081071	0.608595721585536
NC_029525.1	18081072	18081073	0.820264221184089
NC_029525.1	18086620	18086621	0.1671768686251
NC_029525.1	18086656	18086657	0.423685977254553
NC_029525.1	18096802	18096803	0.623658742548027
NC_029525.1	18096819	18096820	0.0314656061459616
NC_029525.1	18096827	18096828	0.623957913024508
NC_029525.1	18096837	18096838	0.371327733003234
NC_029525.1	18096838	18096839	0.216987734026099
NC_029525.1	18096855	18096856	0.813826118735603
NC_029525.1	18096859	18096860	0.0588582788226827
NC_029525.1	18096860	18096861	0.49790984241069
NC_029525.1	18096903	18096904	0.360300169110351
NC_029525.1	18096908	18096909	0.473373706586322
NC_029525.1	18096910	18096911	0.17710334377974
NC_029525.1	18096928	18096929	0.040418662264728
NC_029525.1	18096934	18096935	0.430180546549375
NC_029525.1	18096976	18096977	0.993481236885172
NC_029525.1	18096987	18096988	0.98982945831643
NC_029525.1	18096988	18096989	0.338266446145806
NC_029525.1	18096997	18096998	0.0347797032104757
NC_029525.1	18096998	18096999	0.540465066202474
NC_029525.1	18097002	18097003	0.184956303411895
NC_029525.1	18097003	18097004	0.0182019904286496
NC_029525.1	18097008	18097009	0.76244091530437
NC_029525.1	18097013	18097014	0.495597675757626
NC_029525.1	18097014	18097015	0.720814304586343
NC_029525.1	18097015	18097016	0.0652125186100017
NC_029525.1	18097016	18097017	0.0328149273529593
NC_029525.1	18097079	18097080	0.375527866178159
NC_029525.1	18097087	18097088	0.380137736456898
NC_029525.1	18099318	18099319	0.0294210330188029
NC_029525.1	18099438	18099439	0.439868838660726
NC_029525.1	18099445	18099446	0.186924969588818
NC_029525.1	18099663	18099664	0.511102288482552
NC_029525.1	18099705	18099706	0.419713637770697
NC_029525.1	18099728	18099729	0.631504893409476
NC_029525.1	18112140	18112141	0.0454282369768173
NC_029525.1	18114269	18114270	0.461980435824164
NC_029525.1	18114606	18114607	0.898289142140416
NC_029525.1	18114617	18114618	0.0667362826588802
NC_029525.1	18114633	18114634	0.275813571473944
NC_029525.1	18114646	18114647	0.974177818717071
NC_029525.1	18120093	18120094	0.879055758189058
NC_029525.1	18123744	18123745	0.689894491348712
NC_029525.1	18123782	18123783	0.173527558068696
NC_029525.1	18123793	18123794	0.0566410658343321
NC_029525.1	18123801	18123802	0.417685962921839
NC_029525.1	18123838	18123839	0.108025310190965
NC_029525.1	18127101	18127102	0.0526389593666323
NC_029525.1	18127116	18127117	0.0562869221920476
NC_029525.1	18127118	18127119	0.00290923614098625
NC_029525.1	18127160	18127161	0.517353310003875
NC_029525.1	18127483	18127484	0.718375259285325
NC_029525.1	18127492	18127493	0.0557456072803605
NC_029525.1	18127507	18127508	0.406812230295778
NC_029525.1	18129356	18129357	0.242247628684064
NC_029525.1	18129415	18129416	0.980404279251122
NC_029525.1	18131507	18131508	0.0130326510994012
NC_029525.1	18131537	18131538	0.024790473482318
NC_029525.1	18132212	18132213	0.809288688521452
NC_029525.1	18132213	18132214	0.305085362523177
NC_029525.1	18133023	18133024	0.816953331928601
NC_029525.1	18136006	18136007	0.873423426914624
NC_029525.1	18136808	18136809	0.317005113072676
NC_029525.1	18136815	18136816	0.00716188880872843
NC_029525.1	18136821	18136822	0.873276232590951
NC_029525.1	18136822	18136823	0.170656402048101
NC_029525.1	18136828	18136829	0.371063496295553
NC_029525.1	18136829	18136830	0.868255908243867
NC_029525.1	18136847	18136848	0.642737332215046
NC_029525.1	18136848	18136849	0.125868849998743
NC_029525.1	18136911	18136912	0.891199607313974
NC_029525.1	18137836	18137837	0.542023205122354
NC_029525.1	18137866	18137867	0.774953595682314
NC_029525.1	18137922	18137923	0.830705828441343
NC_029525.1	18138442	18138443	0.403507675300399
NC_029525.1	18138445	18138446	0.131334940803402
NC_029525.1	18138465	18138466	0.723978885596554
NC_029525.1	18138471	18138472	0.343301656593869
NC_029525.1	18138480	18138481	0.981338368467589
NC_029525.1	18138495	18138496	0.179074660346558
NC_029525.1	18138522	18138523	0.594157967400859
NC_029525.1	18138634	18138635	0.249430689539024
NC_029525.1	18138966	18138967	0.0145642656052463
NC_029525.1	18139032	18139033	0.857928071212515
NC_029525.1	18139042	18139043	0.268714700392778
NC_029525.1	18139078	18139079	0.231233162656088
NC_029525.1	18139086	18139087	0.784787019193155
NC_029525.1	18139116	18139117	0.506896266090045
NC_029525.1	18139126	18139127	0.0802204066715199
NC_029525.1	18139132	18139133	0.536366865161814
NC_029525.1	18139138	18139139	0.12733016127876
NC_029525.1	18139158	18139159	0.137787076618181
NC_029525.1	18139255	18139256	0.341552509530862
NC_029525.1	18139261	18139262	0.773574551096433
NC_029525.1	18139280	18139281	0.416968080719002
NC_029525.1	18139296	18139297	0.534199898504062
NC_029525.1	18139301	18139302	0.642815416062667
NC_029525.1	18139304	18139305	0.446317215231905
NC_029525.1	18139311	18139312	0.264535637019631
NC_029525.1	18139326	18139327	0.109985926633613
NC_029525.1	18139330	18139331	0.0112060124458466
NC_029525.1	18139380	18139381	0.0368012360333051
NC_029525.1	18139398	18139399	0.102033098074756
NC_029525.1	18139409	18139410	0.0332678999427987
NC_029525.1	18139411	18139412	0.02969938928281
NC_029525.1	18139805	18139806	0.623686741356087
NC_029525.1	18139977	18139978	0.837794654361672
NC_029525.1	18140451	18140452	0.03637054940609
NC_029525.1	18140525	18140526	0.605613795249701
NC_029525.1	18140526	18140527	0.452695209078426
NC_029525.1	18140535	18140536	0.116333820605474
NC_029525.1	18141041	18141042	0.136996109192
NC_029525.1	18141089	18141090	0.895410475819145
NC_029525.1	18141096	18141097	0.658764862942974
NC_029525.1	18141742	18141743	0.660410560934304
NC_029525.1	18142889	18142890	0.318266848146727
NC_029525.1	18142895	18142896	0.187442245831747
NC_029525.1	18142913	18142914	0.587866220080081
NC_029525.1	18142922	18142923	0.0422992911254263
NC_029525.1	18142924	18142925	0.0786377899664616
NC_029525.1	18142930	18142931	0.0235452648046711
NC_029525.1	18142958	18142959	0.325300421445725
NC_029525.1	18142975	18142976	0.100008928307705
NC_029525.1	18143429	18143430	0.817397738279095
NC_029525.1	18143453	18143454	0.588820265165546
NC_029525.1	18143488	18143489	0.588349005945325
NC_029525.1	18146974	18146975	0.492582077494948
NC_029525.1	18147718	18147719	0.356742513762816
NC_029525.1	18148967	18148968	0.267665006844846
NC_029525.1	18149958	18149959	0.220910430495499
NC_029525.1	18153280	18153281	0.359137599674902
NC_029525.1	18153287	18153288	0.573858609971244
NC_029525.1	18153293	18153294	0.987077689289743
NC_029525.1	18153323	18153324	0.00542907662148699
NC_029525.1	18153362	18153363	0.97030631039602
NC_029525.1	18153541	18153542	0.56004583969843
NC_029525.1	18153572	18153573	0.700478896239358
NC_029525.1	18153579	18153580	0.853561702037807
NC_029525.1	18153591	18153592	0.524620911277404
NC_029525.1	18153601	18153602	0.686466414226235
NC_029525.1	18158651	18158652	0.919960185124087
NC_029525.1	18158661	18158662	0.853504359751834
NC_029525.1	18158683	18158684	0.199851619366059
NC_029525.1	18158685	18158686	0.0697875309804284
NC_029525.1	18158688	18158689	0.349588837290348
NC_029525.1	18158702	18158703	0.447182888943251
NC_029525.1	18158709	18158710	0.934745564702011
NC_029525.1	18158713	18158714	0.598520535049246
NC_029525.1	18159167	18159168	0.961354876482522
NC_029525.1	18161217	18161218	0.162136392711691
NC_029525.1	18165896	18165897	0.850916932322328
NC_029525.1	18165915	18165916	0.152091374962299
NC_029525.1	18165920	18165921	0.00395803198940657
NC_029525.1	18167321	18167322	0.168245866328816
NC_029525.1	18167757	18167758	0.746907871479469
NC_029525.1	18168541	18168542	0.529026727304606
NC_029525.1	18168552	18168553	0.11474506562988
NC_029525.1	18168860	18168861	0.257427698845948
NC_029525.1	18168864	18168865	0.0558369405665871
NC_029525.1	18173308	18173309	0.00541256699737348
NC_029525.1	18173313	18173314	0.061838361170361
NC_029525.1	18173856	18173857	0.125148241250362
NC_029525.1	18173858	18173859	0.368768510968263
NC_029525.1	18173923	18173924	0.674899412623755
NC_029525.1	18178041	18178042	0.468988456859886
NC_029525.1	18178054	18178055	0.391067254017994
NC_029525.1	18178056	18178057	0.0329599344741354
NC_029525.1	18178060	18178061	0.878097070342728
NC_029525.1	18178086	18178087	0.509415386338073
NC_029525.1	18178095	18178096	0.0671736751959791
NC_029525.1	18178107	18178108	0.80231558437564
NC_029525.1	18178116	18178117	0.975746519510764
NC_029525.1	18178122	18178123	0.355816138309885
NC_029525.1	18178217	18178218	0.896161061828747
NC_029525.1	18178223	18178224	0.973995438093035
NC_029525.1	18178226	18178227	0.580588876601573
NC_029525.1	18178231	18178232	0.0430986470469897
NC_029525.1	18178241	18178242	0.39368871504338
NC_029525.1	18178242	18178243	0.562151388671192
NC_029525.1	18178244	18178245	0.320867095423069
NC_029525.1	18178245	18178246	0.554107879136867
NC_029525.1	18178252	18178253	0.77774310590036
NC_029525.1	18178253	18178254	0.504435862033092
NC_029525.1	18178255	18178256	0.639898760638979
NC_029525.1	18178256	18178257	0.494872044248502
NC_029525.1	18178265	18178266	0.973282298408106
NC_029525.1	18178266	18178267	0.895660318341286
NC_029525.1	18178267	18178268	0.0678328975804345
NC_029525.1	18178268	18178269	0.077881199998408
NC_029525.1	18178273	18178274	0.499724438869025
NC_029525.1	18178274	18178275	0.0700648699524682
NC_029525.1	18178275	18178276	0.624116041515728
NC_029525.1	18178276	18178277	0.611555236700631
NC_029525.1	18178286	18178287	0.70499133527209
NC_029525.1	18178296	18178297	0.226534790596461
NC_029525.1	18178297	18178298	0.160301260212752
NC_029525.1	18178303	18178304	0.112220777065459
NC_029525.1	18178304	18178305	0.00517628389905954
NC_029525.1	18178308	18178309	0.475615666492945
NC_029525.1	18178309	18178310	0.941781232976845
NC_029525.1	18178334	18178335	0.355198773001085
NC_029525.1	18178420	18178421	0.124672121890934
NC_029525.1	18178433	18178434	0.327673598254812
NC_029525.1	18178487	18178488	0.442569593357895
NC_029525.1	18178581	18178582	0.400553793854148
NC_029525.1	18178590	18178591	0.151113948135559
NC_029525.1	18178883	18178884	0.704643330030816
NC_029525.1	18178904	18178905	0.0880726616488324
NC_029525.1	18178918	18178919	0.50548625753623
NC_029525.1	18179032	18179033	0.0264457047658568
NC_029525.1	18179033	18179034	0.881409942648526
NC_029525.1	18179046	18179047	0.000238554216874128
NC_029525.1	18179047	18179048	0.981441501526334
NC_029525.1	18179049	18179050	0.822586300612351
NC_029525.1	18179055	18179056	0.00186435375275394
NC_029525.1	18179056	18179057	0.318333728410114
NC_029525.1	18179057	18179058	0.0836045093976056
NC_029525.1	18179058	18179059	0.494232547945091
NC_029525.1	18179065	18179066	0.0638459740158869
NC_029525.1	18179066	18179067	0.516121270136241
NC_029525.1	18179070	18179071	0.0160858070846229
NC_029525.1	18179071	18179072	0.532332661568776
NC_029525.1	18179073	18179074	0.08531376484494
NC_029525.1	18179074	18179075	0.828090960651504
NC_029525.1	18179078	18179079	0.00747111190952309
NC_029525.1	18179079	18179080	0.588195206197514
NC_029525.1	18179086	18179087	0.114918722010359
NC_029525.1	18179087	18179088	0.167042438241802
NC_029525.1	18179095	18179096	0.00930161658696358
NC_029525.1	18179096	18179097	0.40841307438002
NC_029525.1	18179109	18179110	0.100549106887408
NC_029525.1	18179110	18179111	0.143540654081831
NC_029525.1	18179111	18179112	0.00417947671400576
NC_029525.1	18179112	18179113	0.21650374321455
NC_029525.1	18179117	18179118	0.378911027880553
NC_029525.1	18179118	18179119	0.0174245426510653
NC_029525.1	18179124	18179125	0.00408182737200486
NC_029525.1	18179125	18179126	0.775655406148221
NC_029525.1	18179132	18179133	0.174042795728842
NC_029525.1	18179142	18179143	0.304877103231014
NC_029525.1	18179160	18179161	0.151073886305766
NC_029525.1	18179162	18179163	0.189579926551483
NC_029525.1	18179167	18179168	0.148898281603556
NC_029525.1	18179168	18179169	0.350663082384378
NC_029525.1	18179170	18179171	0.414581589787377
NC_029525.1	18179171	18179172	0.193242250227897
NC_029525.1	18179175	18179176	0.386681188140935
NC_029525.1	18179176	18179177	0.0218590769844111
NC_029525.1	18179190	18179191	0.0445299636428999
NC_029525.1	18179191	18179192	0.090011566853434
NC_029525.1	18179194	18179195	0.230750162622449
NC_029525.1	18179195	18179196	0.132735480228785
NC_029525.1	18179203	18179204	0.289365911178516
NC_029525.1	18179204	18179205	0.356177608802944
NC_029525.1	18179205	18179206	0.285591974520417
NC_029525.1	18179206	18179207	0.0848884870959875
NC_029525.1	18179208	18179209	0.0894729231962372
NC_029525.1	18179209	18179210	0.0548076335691071
NC_029525.1	18179213	18179214	0.166558752769555
NC_029525.1	18179214	18179215	0.151940153271694
NC_029525.1	18179221	18179222	0.0585284735389002
NC_029525.1	18179222	18179223	0.071824664642493
NC_029525.1	18179227	18179228	0.358734923626991
NC_029525.1	18179232	18179233	0.396366639488478
NC_029525.1	18179239	18179240	0.336280353645043
NC_029525.1	18179241	18179242	0.268629238686889
NC_029525.1	18179246	18179247	0.186634498841643
NC_029525.1	18179262	18179263	0.177801249873461
NC_029525.1	18179379	18179380	0.124380345167901
NC_029525.1	18179398	18179399	0.00199905652172611
NC_029525.1	18179404	18179405	0.315191462363425
NC_029525.1	18179409	18179410	0.0528381928113581
NC_029525.1	18179418	18179419	0.0273150936371331
NC_029525.1	18179439	18179440	0.0576963888549796
NC_029525.1	18179444	18179445	0.496102106993633
NC_029525.1	18182384	18182385	0.523244937983776
NC_029525.1	18182629	18182630	0.980135205605552
NC_029525.1	18183017	18183018	0.37961974287953
NC_029525.1	18186257	18186258	0.0374814718206518
NC_029525.1	18186338	18186339	0.184866901945261
NC_029525.1	18186339	18186340	0.000989788516863185
NC_029525.1	18186720	18186721	0.785554840511615
NC_029525.1	18186738	18186739	0.575979088392812
NC_029525.1	18186747	18186748	0.517791572109501
NC_029525.1	18187252	18187253	0.189079927502216
NC_029525.1	18187267	18187268	0.0725314624566342
NC_029525.1	18187278	18187279	0.5518761236316
NC_029525.1	18187308	18187309	0.422655047817621
NC_029525.1	18190373	18190374	0.365974498622625
NC_029525.1	18190435	18190436	0.0137957504677215
NC_029525.1	18190441	18190442	0.0332771402867843
NC_029525.1	18190449	18190450	0.16265390466946
NC_029525.1	18190464	18190465	0.168783913119517
NC_029525.1	18190479	18190480	0.204711660874684
NC_029525.1	18190488	18190489	0.126564571378644
NC_029525.1	18190582	18190583	0.0497155158164889
NC_029525.1	18191522	18191523	0.21075356906476
NC_029525.1	18191523	18191524	0.550558116105585
NC_029525.1	18191596	18191597	0.776841414600202
NC_029525.1	18191604	18191605	0.357197861635072
NC_029525.1	18191605	18191606	0.200248086033205
NC_029525.1	18191609	18191610	0.197675523188059
NC_029525.1	18191614	18191615	0.347483029354886
NC_029525.1	18192250	18192251	0.452466605108578
NC_029525.1	18192277	18192278	0.216109970764798
NC_029525.1	18192296	18192297	0.58771084783199
NC_029525.1	18192352	18192353	0.525898488193199
NC_029525.1	18192398	18192399	0.505592202615588
NC_029525.1	18192422	18192423	0.979999631657632
NC_029525.1	18192427	18192428	0.14963256729291
NC_029525.1	18199691	18199692	0.673827049445797
NC_029525.1	18199781	18199782	0.540851515563281
NC_029525.1	18205372	18205373	0.623848365885782
NC_029525.1	18205378	18205379	0.973851092316918
NC_029525.1	18205386	18205387	0.655867417571033
NC_029525.1	18205388	18205389	0.94407654388647
NC_029525.1	18205398	18205399	0.833237530123582
NC_029525.1	18205403	18205404	0.530954990578095
NC_029525.1	18205415	18205416	0.623171851029352
NC_029525.1	18205421	18205422	0.0797148641336143
NC_029525.1	18205424	18205425	0.19230801982822
NC_029525.1	18205431	18205432	0.00893317561387579
NC_029525.1	18205441	18205442	0.0739597621960881
NC_029525.1	18205444	18205445	0.223100542963035
NC_029525.1	18205449	18205450	0.149337605020273
NC_029525.1	18205455	18205456	0.15595562658469
NC_029525.1	18205462	18205463	0.287365515737613
NC_029525.1	18206696	18206697	0.410832347359279
NC_029525.1	18206708	18206709	0.0856930862690537
NC_029525.1	18216323	18216324	0.0039160027169718
NC_029525.1	18216369	18216370	0.00162978015992933
NC_029525.1	18216370	18216371	0.00769282228487889
NC_029525.1	18216371	18216372	0.0105316180983448
NC_029525.1	18216372	18216373	0.00924968023040357
NC_029525.1	18216380	18216381	0.0182103578329737
NC_029525.1	18216382	18216383	0.0387488741277895
NC_029525.1	18216427	18216428	0.0341510109330937
NC_029525.1	18216436	18216437	0.0608740332909902
NC_029525.1	18224248	18224249	0.25534152468164
NC_029525.1	18224255	18224256	0.534553584887725
NC_029525.1	18224340	18224341	0.389650056003747
NC_029525.1	18224358	18224359	0.154779696637498
NC_029525.1	18224367	18224368	0.131514998617319
NC_029525.1	18224374	18224375	0.49870519923078
NC_029525.1	18224400	18224401	0.0575186292152393
NC_029525.1	18224415	18224416	0.0842350674929044
NC_029525.1	18224421	18224422	0.0688041466269802
NC_029525.1	18226013	18226014	0.0355338607142117
NC_029525.1	18226044	18226045	0.589696104803494
NC_029525.1	18226048	18226049	0.120466158657926
NC_029525.1	18226065	18226066	0.051308809688612
NC_029525.1	18226068	18226069	0.126669495658302
NC_029525.1	18226074	18226075	0.24485819689214
NC_029525.1	18226079	18226080	0.0505516585388822
NC_029525.1	18226081	18226082	0.192362101453553
NC_029525.1	18226083	18226084	0.111757505777636
NC_029525.1	18226093	18226094	0.286081399553861
NC_029525.1	18236010	18236011	0.937191764082926
NC_029525.1	18236095	18236096	0.379182415593295
NC_029525.1	18236301	18236302	0.927769138639225
NC_029525.1	18236378	18236379	0.994777963253756
NC_029525.1	18238148	18238149	0.708527630901976
NC_029525.1	18238167	18238168	0.152022153891221
NC_029525.1	18238566	18238567	0.362787652881486
NC_029525.1	18242326	18242327	0.0610362488329992
NC_029525.1	18242331	18242332	0.722087615093499
NC_029525.1	18242343	18242344	0.0170985928936815
NC_029525.1	18242429	18242430	0.531685913818025
NC_029525.1	18242440	18242441	0.0481094682913945
NC_029525.1	18242442	18242443	0.103702573097905
NC_029525.1	18242443	18242444	0.161079448614143
NC_029525.1	18243138	18243139	0.441420245945469
NC_029525.1	18243153	18243154	0.0290975026585065
NC_029525.1	18243154	18243155	0.928721358240277
NC_029525.1	18243164	18243165	0.00737458549072519
NC_029525.1	18243165	18243166	0.0197795779077531
NC_029525.1	18243179	18243180	0.0430616396579641
NC_029525.1	18243180	18243181	0.408553660923797
NC_029525.1	18243181	18243182	0.938709106523314
NC_029525.1	18243182	18243183	0.96994838779463
NC_029525.1	18243209	18243210	0.37657520646974
NC_029525.1	18243210	18243211	0.774858473072327
NC_029525.1	18243243	18243244	0.209014225071024
NC_029525.1	18243250	18243251	0.983348333124418
NC_029525.1	18243251	18243252	0.0574855304329193
NC_029525.1	18243254	18243255	0.111585596950829
NC_029525.1	18243289	18243290	0.835161639103109
NC_029525.1	18243318	18243319	0.38013680524449
NC_029525.1	18243329	18243330	0.933879245697798
NC_029525.1	18243373	18243374	0.613301135012326
NC_029525.1	18243380	18243381	0.948036282738807
NC_029525.1	18243396	18243397	0.648786358747654
NC_029525.1	18243401	18243402	0.134864266613989
NC_029525.1	18243419	18243420	0.0206238425670798
NC_029525.1	18243425	18243426	0.090468925730235
NC_029525.1	18243426	18243427	0.6728615754118
NC_029525.1	18243458	18243459	0.27334496372254
NC_029525.1	18243459	18243460	0.527040686421826
NC_029525.1	18243466	18243467	0.476875898140228
NC_029525.1	18243469	18243470	0.0910558224525147
NC_029525.1	18243470	18243471	0.322032575979756
NC_029525.1	18243510	18243511	0.238660919631102
NC_029525.1	18243522	18243523	0.171085755615878
NC_029525.1	18243523	18243524	0.472824605772011
NC_029525.1	18243541	18243542	0.394763524127513
NC_029525.1	18243568	18243569	0.850414569144772
NC_029525.1	18243583	18243584	0.0899285794009188
NC_029525.1	18243584	18243585	0.608409518249306
NC_029525.1	18243597	18243598	0.395576825536137
NC_029525.1	18243598	18243599	0.78334549366401
NC_029525.1	18243607	18243608	0.180357439935456
NC_029525.1	18243612	18243613	0.0210474289009609
NC_029525.1	18243613	18243614	0.423924237348335
NC_029525.1	18243615	18243616	0.778417297254473
NC_029525.1	18243616	18243617	0.00615979443404669
NC_029525.1	18243619	18243620	0.624349158468712
NC_029525.1	18243640	18243641	0.0244977365974541
NC_029525.1	18243680	18243681	0.862616691593343
NC_029525.1	18243711	18243712	0.207167393306647
NC_029525.1	18245525	18245526	0.0644224757279917
NC_029525.1	18247078	18247079	0.552966207825113
NC_029525.1	18249942	18249943	0.269431108578323
NC_029525.1	18249966	18249967	0.720740959191804
NC_029525.1	18250008	18250009	0.0622097579055261
NC_029525.1	18252042	18252043	0.673806585108266
NC_029525.1	18253075	18253076	0.522141166735869
NC_029525.1	18253078	18253079	0.210221740660482
NC_029525.1	18253842	18253843	0.198754957187571
NC_029525.1	18257946	18257947	0.564732684871087
NC_029525.1	18257977	18257978	0.923643165607742
NC_029525.1	18258019	18258020	0.720061931668546
NC_029525.1	18260523	18260524	0.45919854985421
NC_029525.1	18260564	18260565	0.391461274472739
NC_029525.1	18260570	18260571	0.00569189085748976
NC_029525.1	18260578	18260579	0.482173816021675
NC_029525.1	18262238	18262239	0.113572787827292
NC_029525.1	18262338	18262339	0.281051121689317
NC_029525.1	18265648	18265649	0.618566964405034
NC_029525.1	18272019	18272020	0.732921456526169
NC_029525.1	18274288	18274289	0.122986951441425
NC_029525.1	18274304	18274305	0.597112116513409
NC_029525.1	18274305	18274306	0.0208361626031927
NC_029525.1	18274311	18274312	0.336109195609482
NC_029525.1	18274332	18274333	0.0264233694923062
NC_029525.1	18274333	18274334	0.159083807855575
NC_029525.1	18274341	18274342	0.000283137802002238
NC_029525.1	18274342	18274343	0.933742286072403
NC_029525.1	18274400	18274401	0.00594072525866376
NC_029525.1	18274401	18274402	0.318244594499462
NC_029525.1	18274438	18274439	0.19059524965865
NC_029525.1	18274469	18274470	0.536169241645323
NC_029525.1	18274470	18274471	0.911747565347383
NC_029525.1	18274525	18274526	0.335118766193919
NC_029525.1	18275529	18275530	0.736290458567771
NC_029525.1	18275540	18275541	0.700790374395391
NC_029525.1	18275545	18275546	0.941999160630028
NC_029525.1	18275550	18275551	0.4947807381564
NC_029525.1	18275580	18275581	0.999089418425502
NC_029525.1	18275581	18275582	0.248281788659637
NC_029525.1	18275582	18275583	0.296992307809725
NC_029525.1	18275583	18275584	0.0907362949878215
NC_029525.1	18275585	18275586	0.850857918874314
NC_029525.1	18275586	18275587	0.161750340667496
NC_029525.1	18275609	18275610	0.167624768154641
NC_029525.1	18275610	18275611	0.473771356308506
NC_029525.1	18275617	18275618	0.64301304334628
NC_029525.1	18275618	18275619	0.479333507203756
NC_029525.1	18275619	18275620	0.0920173841462385
NC_029525.1	18275620	18275621	0.893330077346506
NC_029525.1	18275624	18275625	0.256422561660012
NC_029525.1	18275625	18275626	0.329759080227869
NC_029525.1	18275626	18275627	0.712430692187572
NC_029525.1	18275634	18275635	0.864429881726552
NC_029525.1	18275637	18275638	0.472606646864613
NC_029525.1	18275648	18275649	0.768828208671734
NC_029525.1	18275657	18275658	0.744753552239157
NC_029525.1	18275769	18275770	0.170877101702058
NC_029525.1	18275775	18275776	0.46607865863377
NC_029525.1	18275784	18275785	0.832152016406445
NC_029525.1	18275795	18275796	0.938966128802574
NC_029525.1	18275803	18275804	0.390032181400425
NC_029525.1	18275816	18275817	0.0462459479795083
NC_029525.1	18275817	18275818	0.0690378857009576
NC_029525.1	18275835	18275836	0.589882745399221
NC_029525.1	18275836	18275837	0.453244518523473
NC_029525.1	18275840	18275841	0.631099557908896
NC_029525.1	18275841	18275842	0.269950656051864
NC_029525.1	18275845	18275846	0.873830062081885
NC_029525.1	18275846	18275847	0.456283092476891
NC_029525.1	18275850	18275851	0.267756574268585
