chrom	start	end	p-value
NC_029523.1	17770855	17770856	0.615052698246125
NC_029523.1	17770925	17770926	0.158753062275745
NC_029523.1	17770926	17770927	0.511772060480157
NC_029523.1	17791489	17791490	0.411212113950019
NC_029523.1	17791502	17791503	0.852502748321531
NC_029523.1	17791519	17791520	0.188317265537236
NC_029523.1	17791678	17791679	0.000150599377102162
NC_029523.1	17791680	17791681	0.198146714318217
NC_029523.1	17791688	17791689	0.681155608969655
NC_029523.1	17791698	17791699	0.609809737035615
NC_029523.1	17791704	17791705	0.888431589654448
NC_029523.1	17791710	17791711	0.641659329493349
NC_029523.1	17791722	17791723	0.778588975079594
NC_029523.1	17791726	17791727	0.833178611878359
NC_029523.1	17842041	17842042	0.36728621424517
NC_029523.1	17842063	17842064	0.329162296775867
NC_029523.1	17922198	17922199	0.286006357127257
NC_029523.1	17966692	17966693	0.365419636255361
NC_029523.1	17966734	17966735	0.451691799077754
NC_029523.1	17966747	17966748	0.583229687549266
NC_029523.1	17966748	17966749	0.0727258683708735
NC_029523.1	17966786	17966787	0.994583321180747
NC_029523.1	17966793	17966794	0.0766540477480817
NC_029523.1	17966794	17966795	0.882694795341137
NC_029523.1	17966840	17966841	0.914926790554702
NC_029523.1	17978049	17978050	0.845169545347327
NC_029523.1	17978060	17978061	0.0194709857578008
NC_029523.1	17978067	17978068	0.271926905143063
NC_029523.1	17978073	17978074	0.43272367648177
NC_029523.1	17978077	17978078	0.701055154799933
NC_029523.1	17978081	17978082	0.973745186249717
NC_029523.1	17978085	17978086	0.770039171347163
NC_029523.1	17978091	17978092	0.718076568471435
NC_029523.1	17978109	17978110	0.208131250118903
NC_029523.1	17978113	17978114	0.0273682046078012
NC_029523.1	17978126	17978127	0.614272514141632
NC_029523.1	17978134	17978135	0.51897176018261
NC_029523.1	17978135	17978136	0.184153668064404
NC_029523.1	17978296	17978297	0.537479941355248
NC_029523.1	17978300	17978301	0.725161307067539
NC_029523.1	17978302	17978303	0.287117910826485
NC_029523.1	17978348	17978349	0.790704829889261
NC_029523.1	17978480	17978481	0.0128222285539328
NC_029523.1	17979703	17979704	0.0931258930950407
NC_029523.1	17979705	17979706	0.0245127460112061
NC_029523.1	17979727	17979728	0.0158945285340344
NC_029523.1	17979874	17979875	0.00372628793005764
NC_029523.1	17979946	17979947	0.00738333187909438
NC_029523.1	17980414	17980415	0.332505912997003
NC_029523.1	17980420	17980421	0.214328451430521
NC_029523.1	17980423	17980424	0.853214893676705
NC_029523.1	17980439	17980440	0.903580133841494
NC_029523.1	17980599	17980600	0.215177926168614
NC_029523.1	17980600	17980601	0.301351382958977
NC_029523.1	17980607	17980608	0.533424946878817
NC_029523.1	17980608	17980609	0.868915873256756
NC_029523.1	17980612	17980613	0.715511092673399
NC_029523.1	17980613	17980614	0.188620597809855
NC_029523.1	17980626	17980627	0.817999222315595
NC_029523.1	17980627	17980628	0.763331246139593
NC_029523.1	17980633	17980634	0.315340875949341
NC_029523.1	17980634	17980635	0.966742365678965
NC_029523.1	17980640	17980641	0.68776526001534
NC_029523.1	17980641	17980642	0.472845628622662
NC_029523.1	17980664	17980665	0.882764149675822
NC_029523.1	17980690	17980691	0.630310428884765
NC_029523.1	17980691	17980692	0.746745289424218
NC_029523.1	17980746	17980747	0.64425547584506
NC_029523.1	17982186	17982187	0.259573797615537
NC_029523.1	17982195	17982196	0.616085105549451
NC_029523.1	17982201	17982202	0.662679782966451
NC_029523.1	17982239	17982240	0.142085607885213
NC_029523.1	17982405	17982406	0.389122183575235
NC_029523.1	17982414	17982415	0.742253402870124
NC_029523.1	17982419	17982420	0.183545762715366
NC_029523.1	17982425	17982426	0.0875576856430013
NC_029523.1	17982451	17982452	0.348983760459204
NC_029523.1	17982460	17982461	0.109248101817699
NC_029523.1	17982483	17982484	0.158081223766607
NC_029523.1	17982498	17982499	0.730880811428646
NC_029523.1	17982516	17982517	0.0373511435776951
NC_029523.1	17982580	17982581	0.397139084293988
NC_029523.1	17982581	17982582	0.22908034557853
NC_029523.1	17982590	17982591	0.851406179695775
NC_029523.1	17982591	17982592	0.0405374305495027
NC_029523.1	17982596	17982597	0.96420538185973
NC_029523.1	17982597	17982598	0.0384282883711512
NC_029523.1	17982604	17982605	0.36462662745346
NC_029523.1	17982605	17982606	0.858390814230051
NC_029523.1	17982614	17982615	0.481266659316609
NC_029523.1	17982615	17982616	0.526202662214545
NC_029523.1	17982620	17982621	0.165618293023902
NC_029523.1	17982621	17982622	0.494696195370099
NC_029523.1	17982623	17982624	0.287331496435754
NC_029523.1	17982624	17982625	0.615414599133086
NC_029523.1	17982627	17982628	0.952676041937852
NC_029523.1	17982628	17982629	0.485804683391294
NC_029523.1	17982645	17982646	0.869615568344348
NC_029523.1	17982646	17982647	0.966327502790531
NC_029523.1	17982675	17982676	0.158581705682935
NC_029523.1	17982676	17982677	0.116460854888481
NC_029523.1	17998508	17998509	0.176859611841447
NC_029523.1	17998542	17998543	0.432846688779653
NC_029523.1	17998581	17998582	0.793631170699086
NC_029523.1	17998601	17998602	0.920448354211515
NC_029523.1	18006982	18006983	0.873777761767707
NC_029523.1	18006996	18006997	0.983253490162757
NC_029523.1	18007052	18007053	0.288084267260408
NC_029523.1	18007726	18007727	0.828138030991586
NC_029523.1	18007729	18007730	0.311788945120117
NC_029523.1	18007791	18007792	0.79038033520189
NC_029523.1	18007826	18007827	0.689463422329143
NC_029523.1	18007911	18007912	0.492988415523226
NC_029523.1	18007922	18007923	0.146174006649315
NC_029523.1	18007938	18007939	0.733910613293046
NC_029523.1	18007964	18007965	0.0707991094961486
NC_029523.1	18007979	18007980	0.418446830058281
NC_029523.1	18007982	18007983	0.0116822266954247
NC_029523.1	18007983	18007984	0.0306373002153803
NC_029523.1	18007991	18007992	0.0214248324175758
NC_029523.1	18007992	18007993	0.158203081501857
NC_029523.1	18007997	18007998	0.0361361969764731
NC_029523.1	18007998	18007999	0.247526821688633
NC_029523.1	18008008	18008009	0.128309531403254
NC_029523.1	18008009	18008010	0.191785177382128
NC_029523.1	18008039	18008040	0.63457969741617
NC_029523.1	18008059	18008060	0.151723305295271
NC_029523.1	18008072	18008073	0.00290805646832158
NC_029523.1	18011424	18011425	0.570464391746547
NC_029523.1	18019837	18019838	0.153393060381169
NC_029523.1	18024966	18024967	0.0704535632133318
NC_029523.1	18024976	18024977	0.0962889637970124
NC_029523.1	18029257	18029258	0.237139560590311
NC_029523.1	18029277	18029278	0.268113738634669
NC_029523.1	18029294	18029295	0.478041079361805
NC_029523.1	18029319	18029320	0.322626999213297
NC_029523.1	18029328	18029329	0.296429412316635
NC_029523.1	18029345	18029346	0.713651073028321
NC_029523.1	18030192	18030193	0.447930798495526
NC_029523.1	18030238	18030239	0.241983477531043
NC_029523.1	18031267	18031268	0.254400507955378
NC_029523.1	18031335	18031336	0.705334711399334
NC_029523.1	18031349	18031350	0.960955218250204
NC_029523.1	18038029	18038030	0.0639875920933032
NC_029523.1	18038031	18038032	0.462119201616483
NC_029523.1	18050533	18050534	0.343162651746195
NC_029523.1	18050554	18050555	0.221935385336903
NC_029523.1	18050620	18050621	0.805319577861165
NC_029523.1	18050644	18050645	0.84055964242128
NC_029523.1	18050666	18050667	0.152854518081826
NC_029523.1	18050688	18050689	0.159347765242991
NC_029523.1	18050725	18050726	0.0082373476830489
NC_029523.1	18050792	18050793	0.346994884482566
NC_029523.1	18050795	18050796	0.445162029351158
NC_029523.1	18050796	18050797	0.53125316586192
NC_029523.1	18050805	18050806	0.0277898277042105
NC_029523.1	18050844	18050845	0.681746122888197
NC_029523.1	18050850	18050851	0.132774956628639
NC_029523.1	18050876	18050877	0.0126196977721433
NC_029523.1	18050878	18050879	0.814001350611215
NC_029523.1	18050879	18050880	0.122526020422472
NC_029523.1	18050885	18050886	0.450557537566453
NC_029523.1	18050886	18050887	0.568498143226695
NC_029523.1	18050936	18050937	0.498863530994368
NC_029523.1	18050937	18050938	0.90364761708451
NC_029523.1	18051030	18051031	0.346716684073834
NC_029523.1	18059918	18059919	0.580494865103172
NC_029523.1	18059941	18059942	0.265938541789984
NC_029523.1	18059945	18059946	0.0523131963767245
NC_029523.1	18059949	18059950	0.220044771364563
NC_029523.1	18059957	18059958	0.509423549882186
NC_029523.1	18059962	18059963	0.251301441336437
NC_029523.1	18059987	18059988	0.593605849637595
NC_029523.1	18059988	18059989	0.167586692983022
NC_029523.1	18060000	18060001	0.847776204626739
NC_029523.1	18060001	18060002	0.613387197451311
NC_029523.1	18060009	18060010	0.0786467631449344
NC_029523.1	18060010	18060011	0.336985963085011
NC_029523.1	18060015	18060016	0.83975510855541
NC_029523.1	18060016	18060017	0.870202176931413
NC_029523.1	18060020	18060021	0.982760183803368
NC_029523.1	18060039	18060040	0.391106529998782
NC_029523.1	18093288	18093289	0.0483203017018168
NC_029523.1	18094342	18094343	0.0591758860658348
NC_029523.1	18094417	18094418	0.988074119417797
NC_029523.1	18094418	18094419	0.868035339274115
NC_029523.1	18095661	18095662	0.908387944654455
NC_029523.1	18095676	18095677	0.027658279216303
NC_029523.1	18095720	18095721	0.461577493363165
NC_029523.1	18095739	18095740	0.711071896353357
NC_029523.1	18096423	18096424	0.535401827092443
NC_029523.1	18096436	18096437	0.0772221674057488
NC_029523.1	18096447	18096448	0.776070422509385
NC_029523.1	18096502	18096503	0.654348436460415
NC_029523.1	18097093	18097094	0.312554112542308
NC_029523.1	18101738	18101739	0.475456469475822
NC_029523.1	18101764	18101765	0.0722278816570992
NC_029523.1	18101765	18101766	0.533125727802477
NC_029523.1	18101815	18101816	0.03760198829961
NC_029523.1	18122190	18122191	0.590255098982772
NC_029523.1	18123657	18123658	0.602328468033292
NC_029523.1	18123671	18123672	0.308866264831564
NC_029523.1	18123749	18123750	0.584397856646626
NC_029523.1	18145709	18145710	0.946259521972231
NC_029523.1	18145802	18145803	0.942392025212846
NC_029523.1	18171160	18171161	0.0430311124376472
NC_029523.1	18171220	18171221	0.655991090827488
NC_029523.1	18171224	18171225	0.787541213946396
NC_029523.1	18171238	18171239	0.762682729683897
NC_029523.1	18174187	18174188	0.790130483275951
NC_029523.1	18174206	18174207	0.857890387975155
NC_029523.1	18188741	18188742	0.634815981983611
NC_029523.1	18188749	18188750	0.576280466190608
NC_029523.1	18188770	18188771	0.943938303369039
NC_029523.1	18188790	18188791	0.590631092429218
NC_029523.1	18188977	18188978	0.684643529666594
NC_029523.1	18208123	18208124	0.00577539825390324
NC_029523.1	18208212	18208213	0.253877734300972
NC_029523.1	18208223	18208224	0.917711650732966
NC_029523.1	18210514	18210515	0.872554439656907
NC_029523.1	18210515	18210516	0.0665899916523065
NC_029523.1	18210529	18210530	0.486386019873234
NC_029523.1	18210867	18210868	0.433993045109269
NC_029523.1	18210877	18210878	0.176452233743246
NC_029523.1	18210894	18210895	0.783635640687722
NC_029523.1	18228851	18228852	0.263633354587824
NC_029523.1	18228909	18228910	0.319375627889852
NC_029523.1	18241565	18241566	0.376619639835722
NC_029523.1	18243007	18243008	0.683701178789816
NC_029523.1	18243057	18243058	0.405863859188521
NC_029523.1	18246988	18246989	0.0700369584212751
NC_029523.1	18248037	18248038	0.953156200331017
NC_029523.1	18248047	18248048	0.735521186293948
NC_029523.1	18248079	18248080	0.564253718459513
NC_029523.1	18248091	18248092	0.778193118822669
NC_029523.1	18248095	18248096	0.695274806545611
NC_029523.1	18248122	18248123	0.358501119625666
NC_029523.1	18248744	18248745	0.617512190818956
NC_029523.1	18248793	18248794	0.843878740795605
NC_029523.1	18259519	18259520	0.21103748217306
NC_029523.1	18259527	18259528	0.572090841163322
NC_029523.1	18259528	18259529	0.297388150554407
NC_029523.1	18259538	18259539	0.224954999759048
NC_029523.1	18259539	18259540	0.592478537794018
NC_029523.1	18259555	18259556	0.919430653391768
NC_029523.1	18259556	18259557	0.864636261705555
NC_029523.1	18259622	18259623	0.669230276410606
NC_029523.1	18264013	18264014	0.871725346875982
NC_029523.1	18264033	18264034	0.653529965159728
NC_029523.1	18264034	18264035	0.669228313922872
NC_029523.1	18264120	18264121	0.233982455910798
NC_029523.1	18264125	18264126	0.281251788671538
NC_029523.1	18273135	18273136	0.94677462905931
NC_029523.1	18275529	18275530	0.424089946517733
NC_029523.1	18275540	18275541	0.920377064124042
NC_029523.1	18275570	18275571	0.689670794489145
NC_029523.1	18275608	18275609	0.819589330341698
NC_029523.1	18281636	18281637	0.259242170653197
NC_029523.1	18281655	18281656	0.723088491841326
NC_029523.1	18281664	18281665	0.491640192849326
NC_029523.1	18281708	18281709	0.788810704869299
NC_029523.1	18281719	18281720	0.69978094882613
NC_029523.1	18281816	18281817	0.632895246790325
NC_029523.1	18281883	18281884	0.430887320315125
NC_029523.1	18288356	18288357	0.312175914070904
NC_029523.1	18288370	18288371	0.615821252272618
NC_029523.1	18289593	18289594	0.0683769287064428
NC_029523.1	18289630	18289631	0.00351944932553275
NC_029523.1	18289658	18289659	0.44399605256565
NC_029523.1	18289663	18289664	0.00260288584498857
NC_029523.1	18289974	18289975	0.757058379465666
NC_029523.1	18290032	18290033	0.269716968138129
NC_029523.1	18295220	18295221	0.326963999684673
NC_029523.1	18295273	18295274	0.456595031624401
NC_029523.1	18306925	18306926	0.413154577799108
NC_029523.1	18306972	18306973	0.998438392905577
NC_029523.1	18306978	18306979	0.593418615310128
NC_029523.1	18306983	18306984	0.638787818231053
NC_029523.1	18307003	18307004	0.060181590125572
NC_029523.1	18307010	18307011	0.803270575791956
NC_029523.1	18313089	18313090	0.21563778701079
NC_029523.1	18313119	18313120	0.363745122017382
NC_029523.1	18313120	18313121	0.929753396680187
NC_029523.1	18313129	18313130	0.0291915554466503
NC_029523.1	18328685	18328686	0.772858477424055
NC_029523.1	18328696	18328697	0.511683898697602
NC_029523.1	18328769	18328770	0.55387337978559
NC_029523.1	18328770	18328771	0.991274419784959
NC_029523.1	18328797	18328798	0.0646658877928451
NC_029523.1	18328819	18328820	0.151954333197643
NC_029523.1	18328820	18328821	0.859780628329286
NC_029523.1	18328841	18328842	0.720990116052343
NC_029523.1	18328842	18328843	0.97814315874881
NC_029523.1	18328887	18328888	0.141401059749041
NC_029523.1	18328908	18328909	0.96124915651341
NC_029523.1	18329500	18329501	0.335011532095682
NC_029523.1	18343025	18343026	0.319279304196652
NC_029523.1	18343037	18343038	0.460654191111453
NC_029523.1	18343042	18343043	0.439052689024344
NC_029523.1	18343060	18343061	0.396492744508139
NC_029523.1	18369547	18369548	0.0532866718955402
NC_029523.1	18369601	18369602	0.653641998940328
NC_029523.1	18369679	18369680	0.950265710712879
NC_029523.1	18369685	18369686	0.910360508875405
NC_029523.1	18369705	18369706	0.703220528086702
NC_029523.1	18369749	18369750	0.549236217506751
NC_029523.1	18369773	18369774	0.443162649645958
NC_029523.1	18369988	18369989	0.00593862679703777
NC_029523.1	18371808	18371809	0.535420994205478
NC_029523.1	18371809	18371810	0.985397651271857
NC_029523.1	18371840	18371841	0.540990929618796
NC_029523.1	18371852	18371853	0.969598846331355
NC_029523.1	18406059	18406060	0.447723287891771
NC_029523.1	18406062	18406063	0.0914121004458963
NC_029523.1	18406135	18406136	0.68883381936736
NC_029523.1	18406155	18406156	0.408965840479728
NC_029523.1	18406765	18406766	0.0830166685433539
NC_029523.1	18406782	18406783	0.880653229381924
NC_029523.1	18406803	18406804	0.233087999202975
NC_029523.1	18406826	18406827	0.372384173812495
NC_029523.1	18406849	18406850	0.543809575845785
NC_029523.1	18406972	18406973	0.539363839862937
NC_029523.1	18406983	18406984	0.808145963789063
NC_029523.1	18407007	18407008	0.830127472194855
NC_029523.1	18407008	18407009	0.153586723455582
NC_029523.1	18407034	18407035	0.366338241176243
NC_029523.1	18413717	18413718	0.455206490119299
NC_029523.1	18413757	18413758	0.712979037872162
NC_029523.1	18413783	18413784	0.554419811999203
NC_029523.1	18416873	18416874	0.659461202192874
NC_029523.1	18416914	18416915	0.125581748359293
NC_029523.1	18416948	18416949	0.0259863535270509
NC_029523.1	18416976	18416977	0.353909802580347
NC_029523.1	18416985	18416986	0.801744746577044
NC_029523.1	18417970	18417971	0.704096657326905
NC_029523.1	18418401	18418402	0.800250762302213
NC_029523.1	18418406	18418407	0.960217059550714
NC_029523.1	18418424	18418425	0.975849425019786
NC_029523.1	18418425	18418426	0.424203552062927
NC_029523.1	18422053	18422054	0.243383061575803
NC_029523.1	18422062	18422063	0.0775536799490817
NC_029523.1	18422075	18422076	0.080411009587861
NC_029523.1	18422090	18422091	0.770529429317511
NC_029523.1	18422093	18422094	0.386434511984182
NC_029523.1	18422123	18422124	0.452215647844765
NC_029523.1	18422129	18422130	0.804411766611301
NC_029523.1	18428771	18428772	0.271970922674691
NC_029523.1	18428810	18428811	0.20636600169902
NC_029523.1	18428867	18428868	0.022274068655194
NC_029523.1	18429784	18429785	0.833466583427958
NC_029523.1	18434890	18434891	0.383024555873564
NC_029523.1	18434918	18434919	0.838824658451946
NC_029523.1	18435012	18435013	0.393618986602619
NC_029523.1	18435030	18435031	0.0429207928739208
NC_029523.1	18435032	18435033	0.0397571091881591
NC_029523.1	18435038	18435039	0.640229285915464
NC_029523.1	18435059	18435060	0.362023881090645
NC_029523.1	18435067	18435068	0.240175450575119
NC_029523.1	18435068	18435069	0.393145532539659
NC_029523.1	18435069	18435070	0.684807308126645
NC_029523.1	18435070	18435071	0.807708778971955
NC_029523.1	18435088	18435089	0.145898380291154
NC_029523.1	18435097	18435098	0.618122913938016
NC_029523.1	18435098	18435099	0.131086853911736
NC_029523.1	18435102	18435103	0.468172648715969
NC_029523.1	18435860	18435861	0.590194682823589
NC_029523.1	18435913	18435914	0.226717416158154
NC_029523.1	18435915	18435916	0.126971043238928
NC_029523.1	18435918	18435919	0.170140809148192
NC_029523.1	18435951	18435952	0.0652041454331623
NC_029523.1	18436318	18436319	0.48857521513269
NC_029523.1	18437536	18437537	0.937939147770093
NC_029523.1	18437545	18437546	0.632118392864819
NC_029523.1	18437574	18437575	0.669465142711103
NC_029523.1	18437599	18437600	0.733130874996516
NC_029523.1	18437603	18437604	0.349176020527756
NC_029523.1	18437635	18437636	0.177058994422376
NC_029523.1	18437642	18437643	0.0559719770369775
NC_029523.1	18437647	18437648	0.355558626894817
NC_029523.1	18437652	18437653	0.055766544619041
NC_029523.1	18437665	18437666	0.236619289664841
NC_029523.1	18437680	18437681	0.034269822922334
NC_029523.1	18437690	18437691	0.0404145785798665
NC_029523.1	18437691	18437692	0.21011586579838
NC_029523.1	18437701	18437702	0.306491569744353
NC_029523.1	18441621	18441622	0.0932702039754163
NC_029523.1	18441644	18441645	0.451480116460141
NC_029523.1	18441659	18441660	0.485499788061569
NC_029523.1	18441669	18441670	0.796447841151302
NC_029523.1	18441691	18441692	0.738501583688772
NC_029523.1	18442113	18442114	0.731914223075091
NC_029523.1	18442138	18442139	0.00931802301706681
NC_029523.1	18442179	18442180	0.511130770659959
NC_029523.1	18442187	18442188	0.0356668200694681
NC_029523.1	18443195	18443196	0.201038466276759
NC_029523.1	18443209	18443210	0.545322523866546
NC_029523.1	18443215	18443216	0.148121350060795
NC_029523.1	18444387	18444388	0.513022977992681
NC_029523.1	18444394	18444395	0.827168926818964
NC_029523.1	18444455	18444456	0.253326879500522
NC_029523.1	18444542	18444543	0.151128990003547
NC_029523.1	18444543	18444544	0.317773369335902
NC_029523.1	18451546	18451547	0.942459575134079
NC_029523.1	18451568	18451569	0.342535900326004
NC_029523.1	18451569	18451570	0.598960025427816
NC_029523.1	18451585	18451586	0.750343974772553
NC_029523.1	18451586	18451587	0.00454727005437094
NC_029523.1	18451588	18451589	0.0423885902468193
NC_029523.1	18451589	18451590	0.255542884688733
NC_029523.1	18451612	18451613	0.500745325341529
NC_029523.1	18451613	18451614	0.0170915917610051
NC_029523.1	18451638	18451639	0.132297382175207
NC_029523.1	18541982	18541983	0.0694618319318108
NC_029523.1	18556259	18556260	0.819238817468802
NC_029523.1	18568492	18568493	0.181178017708318
NC_029523.1	18568526	18568527	0.795951198840296
NC_029523.1	18601487	18601488	0.51340170715825
NC_029523.1	18601511	18601512	0.381500667996878
NC_029523.1	18601711	18601712	0.664932616655919
NC_029523.1	18601721	18601722	0.54572027124241
NC_029523.1	18601801	18601802	0.621610262858094
NC_029523.1	18638154	18638155	0.00952082075155754
NC_029523.1	18638155	18638156	0.685942749619588
NC_029523.1	18638199	18638200	0.151658869698661
NC_029523.1	18638200	18638201	0.0556277121160882
NC_029523.1	18638230	18638231	0.352296153950487
NC_029523.1	18638245	18638246	0.0304484294164205
NC_029523.1	18638261	18638262	0.164395021949192
NC_029523.1	18638322	18638323	0.0654850220925385
NC_029523.1	18638355	18638356	0.705465347480753
NC_029523.1	18638375	18638376	0.462358381143304
NC_029523.1	18638390	18638391	0.698603756456009
NC_029523.1	18638402	18638403	0.59670390034781
NC_029523.1	18638409	18638410	0.567101021931841
NC_029523.1	18638413	18638414	0.100081231318464
NC_029523.1	18638422	18638423	0.516592182468392
NC_029523.1	18638432	18638433	0.488623126029024
NC_029523.1	18638448	18638449	0.676128412218307
NC_029523.1	18638455	18638456	0.547264675988359
NC_029523.1	18641989	18641990	0.73930376842716
NC_029523.1	18643453	18643454	0.0216742887257786
NC_029523.1	18643464	18643465	0.70925854517001
NC_029523.1	18643465	18643466	0.102626523961321
NC_029523.1	18643476	18643477	0.829393638412909
NC_029523.1	18643477	18643478	0.91639271673205
NC_029523.1	18643565	18643566	0.490739881023912
NC_029523.1	18645554	18645555	0.021302533681231
NC_029523.1	18645580	18645581	0.700034429280408
NC_029523.1	18645646	18645647	0.263918064963227
NC_029523.1	18645650	18645651	0.302153321452819
NC_029523.1	18645676	18645677	0.765987558578434
NC_029523.1	18646890	18646891	0.2188713572747
NC_029523.1	18646898	18646899	0.68830339146013
NC_029523.1	18646901	18646902	0.89987104947793
NC_029523.1	18646907	18646908	0.645361700578998
NC_029523.1	18646919	18646920	0.895799216577143
NC_029523.1	18646931	18646932	0.999978346714095
NC_029523.1	18646932	18646933	0.639987100570207
NC_029523.1	18646935	18646936	0.529636186283479
NC_029523.1	18646936	18646937	0.987784797866362
NC_029523.1	18646937	18646938	0.492236325731194
NC_029523.1	18646938	18646939	0.268773791228437
NC_029523.1	18646943	18646944	0.29242091656825
NC_029523.1	18646944	18646945	0.0486651558184199
NC_029523.1	18646955	18646956	0.841205294914359
NC_029523.1	18646956	18646957	0.781433444332178
NC_029523.1	18646967	18646968	0.0668483221711088
NC_029523.1	18646968	18646969	0.28758546013585
NC_029523.1	18646971	18646972	0.781405993314928
NC_029523.1	18646979	18646980	0.717877119908948
NC_029523.1	18646980	18646981	0.583231623630262
NC_029523.1	18646990	18646991	0.30773426043648
NC_029523.1	18646991	18646992	0.305749470433192
NC_029523.1	18647002	18647003	0.575139896868067
NC_029523.1	18647008	18647009	0.324866225812994
NC_029523.1	18647014	18647015	0.0160490167883691
NC_029523.1	18647131	18647132	0.10758501948851
NC_029523.1	18650887	18650888	0.554327186224267
NC_029523.1	18662403	18662404	0.732120372825583
NC_029523.1	18720153	18720154	0.95202054975733
NC_029523.1	18720180	18720181	0.705946459808887
NC_029523.1	18724812	18724813	0.500876221634466
NC_029523.1	18724919	18724920	0.93838028408643
NC_029523.1	18729000	18729001	0.926475661068835
NC_029523.1	18729022	18729023	0.20770781825858
NC_029523.1	18743304	18743305	0.162142308664786
NC_029523.1	18743313	18743314	0.865111992746448
NC_029523.1	18743337	18743338	0.713404168124798
NC_029523.1	18743338	18743339	0.82155228875021
NC_029523.1	18743340	18743341	0.798782326297151
NC_029523.1	18743341	18743342	0.418752172530807
NC_029523.1	18743384	18743385	0.113045226569933
NC_029523.1	18743385	18743386	0.235890297831302
NC_029523.1	18743408	18743409	0.736403403830694
NC_029523.1	18743420	18743421	0.116955180708253
NC_029523.1	18782404	18782405	0.601048980367501
NC_029523.1	18782422	18782423	0.432425353046758
NC_029523.1	18782438	18782439	0.244125852073448
NC_029523.1	18782453	18782454	0.144060448107597
NC_029523.1	18782454	18782455	0.551443610421869
NC_029523.1	18782458	18782459	0.845563906213015
NC_029523.1	18782459	18782460	0.578091719823304
NC_029523.1	18782541	18782542	0.728951692871022
NC_029523.1	18783377	18783378	0.810327031375923
NC_029523.1	18783382	18783383	0.255199709157295
NC_029523.1	18783441	18783442	0.0799358076866858
NC_029523.1	18783517	18783518	0.390299397908891
NC_029523.1	18783524	18783525	0.273009428840341
NC_029523.1	18783536	18783537	0.436890790211454
NC_029523.1	18783538	18783539	0.310253918702668
NC_029523.1	18783574	18783575	0.962295572028659
NC_029523.1	18783589	18783590	0.0353581774517991
NC_029523.1	18783603	18783604	0.0347406184142275
NC_029523.1	18783615	18783616	0.864163306713007
NC_029523.1	18783666	18783667	0.140865566729608
NC_029523.1	18783670	18783671	0.197346294011419
NC_029523.1	18783688	18783689	0.0727569618181296
NC_029523.1	18783696	18783697	0.881534112252755
NC_029523.1	18783700	18783701	0.310139656551552
NC_029523.1	18783884	18783885	0.261807412146444
NC_029523.1	18784100	18784101	0.280593472891724
NC_029523.1	18784435	18784436	0.860752911635579
NC_029523.1	18784441	18784442	0.34393417899469
NC_029523.1	18784449	18784450	0.949834120613541
NC_029523.1	18784464	18784465	0.0893592562803567
NC_029523.1	18784469	18784470	0.365398414402923
NC_029523.1	18883694	18883695	0.225338113802918
NC_029523.1	18883700	18883701	0.540125437889974
NC_029523.1	18883717	18883718	0.252633404344958
NC_029523.1	18883721	18883722	0.403683642332618
NC_029523.1	18883731	18883732	0.83972420608089
NC_029523.1	18883762	18883763	0.0272440687311831
NC_029523.1	18916254	18916255	0.47249682693328
NC_029523.1	18916286	18916287	0.317706217936585
NC_029523.1	18916292	18916293	0.106956857263523
NC_029523.1	18998473	18998474	0.598827247017218
NC_029523.1	19002543	19002544	0.788306227398434
NC_029523.1	19002812	19002813	0.771013035569927
NC_029523.1	19002832	19002833	0.03851495675732
NC_029523.1	19002863	19002864	0.846349878365923
NC_029523.1	19002865	19002866	0.746262470005518
NC_029523.1	19002873	19002874	0.250299356478491
NC_029523.1	19002874	19002875	0.022344894542212
NC_029523.1	19002911	19002912	0.719236395345195
NC_029523.1	19002924	19002925	0.00997718743794325
NC_029523.1	19002926	19002927	0.222510048213947
NC_029523.1	19002954	19002955	0.675261586774178
NC_029523.1	19002971	19002972	0.630724348030305
NC_029523.1	19002974	19002975	0.762585492357177
NC_029523.1	19003006	19003007	0.895758180758509
NC_029523.1	19004598	19004599	0.188349137237073
NC_029523.1	19004613	19004614	0.701663639765117
NC_029523.1	19004878	19004879	0.565559005008016
NC_029523.1	19004897	19004898	0.292145097147592
NC_029523.1	19004956	19004957	0.867877035502399
NC_029523.1	19004965	19004966	0.108154306236207
NC_029523.1	19004975	19004976	0.511352573390989
NC_029523.1	19006920	19006921	0.564120830434817
NC_029523.1	19006922	19006923	0.113635301795603
NC_029523.1	19006943	19006944	0.0154217339175975
NC_029523.1	19006950	19006951	0.688566849750106
NC_029523.1	19006957	19006958	0.463059411055706
NC_029523.1	19006964	19006965	0.341547410825017
NC_029523.1	19006968	19006969	0.0175346643164163
NC_029523.1	19008755	19008756	0.529591483448183
NC_029523.1	19056165	19056166	0.989266080469358
NC_029523.1	19056200	19056201	0.642328579638743
NC_029523.1	19056201	19056202	0.905508114708025
NC_029523.1	19056204	19056205	0.951664853591743
NC_029523.1	19056205	19056206	0.167047715543807
NC_029523.1	19056210	19056211	0.773646750868816
NC_029523.1	19056211	19056212	0.638213127909872
NC_029523.1	19056214	19056215	0.298425761648753
NC_029523.1	19056215	19056216	0.516942529724602
NC_029523.1	19056227	19056228	0.568368223405091
NC_029523.1	19056228	19056229	0.97179973177735
NC_029523.1	19056252	19056253	0.386771036975287
NC_029523.1	19056271	19056272	0.767291191158956
NC_029523.1	19061142	19061143	0.353342334293328
